system:index,DEM,VH,VV,VV_VH_diff,azimuth,center_lat,center_lon,crater_name,date_end,date_start,dem_scale_m,dem_source,distance_m,floor_elevation_m,hillshade,rim_elevation_m,rim_radius_m,slope,.geo
117,371.0,-20.93602180480957,-13.679460525512695,7.256561279296875,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79832217252974,-19.168913720333336]}"
118,372.0,-18.281536102294922,-11.130876541137695,7.150660037994385,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,327,190,371.6875,457.5,3.033505795525977,"{""type"":""Point"",""coordinates"":[127.79852392253264,-19.16872181510957]}"
119,372.0,-19.404281616210938,-11.514206886291504,7.890075206756592,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,327,152,371.6875,457.5,12.671382678795862,"{""type"":""Point"",""coordinates"":[127.79872567253555,-19.1685299098858]}"
120,368.0,-20.86663055419922,-13.949378967285156,6.917252540588379,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,327,171,371.6875,457.5,3.033498001834607,"{""type"":""Point"",""coordinates"":[127.79892742253847,-19.168338004662026]}"
121,366.0,-19.423065185546875,-14.409588813781738,5.013476848602295,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,327,180,371.6875,457.5,3.0334948841472307,"{""type"":""Point"",""coordinates"":[127.79912917254138,-19.16814609943826]}"
122,364.0,-19.032997131347656,-13.483532905578613,5.549464225769043,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,327,180,371.6875,457.5,3.0334902082474553,"{""type"":""Point"",""coordinates"":[127.7993309225443,-19.167954194214488]}"
123,364.0,-19.816219329833984,-14.235203742980957,5.581015586853027,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,327,171,371.6875,457.5,3.0334870907396088,"{""type"":""Point"",""coordinates"":[127.79953267254722,-19.167762288990716]}"
124,362.0,-19.763145446777344,-14.4150972366333,5.348048686981201,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,327,180,371.6875,457.5,3.033483973483276,"{""type"":""Point"",""coordinates"":[127.7997344225501,-19.167570383766947]}"
125,362.0,-20.21677017211914,-14.476425170898438,5.740345001220703,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79993617255302,-19.167378478543174]}"
126,362.0,-21.536588668823242,-14.29570198059082,7.240886211395264,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,327,180,371.6875,457.5,3.033476180317605,"{""type"":""Point"",""coordinates"":[127.8001379225559,-19.16718657331941]}"
127,361.0,-22.00075912475586,-16.272151947021484,5.728606224060059,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80033967255882,-19.166994668095636]}"
128,361.0,-21.83427619934082,-15.791808128356934,6.042469024658203,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,327,180,371.6875,457.5,6.050028537898903,"{""type"":""Point"",""coordinates"":[127.80054142256175,-19.166802762871864]}"
129,360.0,-22.523969650268555,-16.259397506713867,6.264571666717529,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,327,190,371.6875,457.5,3.033466828928727,"{""type"":""Point"",""coordinates"":[127.80074317256467,-19.16661085764809]}"
130,359.0,-23.9309139251709,-16.780893325805664,7.150022029876709,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80094492256758,-19.166418952424323]}"
131,358.0,-23.733217239379883,-16.588275909423828,7.144941329956055,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,327,180,371.6875,457.5,3.0334590360770965,"{""type"":""Point"",""coordinates"":[127.8011466725705,-19.166227047200547]}"
132,356.0,-23.349281311035156,-16.705120086669922,6.644161701202393,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80134842257338,-19.166035141976785]}"
133,355.0,-22.950071334838867,-16.933826446533203,6.016245365142822,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,327,171,371.6875,457.5,3.0334528013733197,"{""type"":""Point"",""coordinates"":[127.8015501725763,-19.16584323675301]}"
134,357.0,-22.747880935668945,-15.472271919250488,7.275609016418457,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,327,171,371.6875,457.5,6.7578287896271965,"{""type"":""Point"",""coordinates"":[127.80175192257921,-19.165651331529244]}"
135,356.0,-21.01598358154297,-15.455934524536133,5.560049057006836,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80195367258213,-19.16545942630547]}"
136,355.0,-21.326412200927734,-16.088274002075195,5.238137722015381,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80215542258505,-19.1652675210817]}"
137,356.0,-21.573362350463867,-15.833648681640625,5.739713668823242,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,327,180,371.6875,457.5,3.0334387756315064,"{""type"":""Point"",""coordinates"":[127.80235717258793,-19.16507561585793]}"
138,356.0,-22.80846405029297,-15.909270286560059,6.899194717407227,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80255892259085,-19.164883710634157]}"
139,356.0,-21.608444213867188,-16.011037826538086,5.597407817840576,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80276067259376,-19.16469180541039]}"
140,355.0,-20.828474044799805,-15.358335494995117,5.4701385498046875,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,327,171,371.6875,457.5,3.0334278667409658,"{""type"":""Point"",""coordinates"":[127.80296242259666,-19.16449990018662]}"
141,355.0,-20.159671783447266,-14.728438377380371,5.431233882904053,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,327,171,371.6875,457.5,4.285911198282427,"{""type"":""Point"",""coordinates"":[127.80316417259958,-19.164307994962847]}"
142,355.0,-21.1503963470459,-15.388169288635254,5.762226581573486,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.8033659226025,-19.16411608973908]}"
143,355.0,-20.35138511657715,-14.6710844039917,5.680301189422607,45,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80356767260541,-19.16392418451531]}"
